h,2009,2010,2011,2012,2013,2014,2015,2016,2017
7611.0,47136.573792290845,45914.86950066589,49044.91409517339,53972.14140361267,54162.08064934563,50465.80749036434,48195.51613794851,45500.701459536795,56506.48667237696
7612.0,47334.76692265308,46162.06023594078,53560.1294389784,57560.159245780385,57515.80481339351,54285.121968079555,48622.34064889288,45312.00399585679,60196.91879687625
7613.0,47985.35741579865,45331.97431704826,63747.31529562036,66487.21017335233,66395.83404776137,63341.6269240253,50315.377253163904,45211.502085853295,68946.91312824866
7614.0,50941.0201859832,46381.18564756,71133.99258783089,73830.75369345654,73429.62119182003,70059.75531958029,53320.46629203243,47157.95744490038,75176.77999280652
7615.0,54569.8933174525,47946.36715912586,73529.20682259221,75692.32410830048,75275.86328212921,72172.3295326867,56587.354613270196,50389.40151042058,77096.50355893478
7616.0,57630.03833570844,49386.33414976645,74346.24578956646,75444.41251136265,75868.69331112757,72616.81433342212,59429.4557720645,53695.709243596444,77211.6854786967
7617.0,59406.23655292211,50721.595894460916,75472.89952297304,77040.20382678676,76712.20575238811,73296.25563065615,61279.36821090696,56590.77956951315,77927.74090667546
7618.0,60598.62674482966,52457.3282190112,76719.95899888108,78477.42105768307,78010.78581590833,73703.10670684418,62182.93227106845,58986.41693449417,78528.91325604808
7619.0,60347.65392214271,52583.622175461685,76302.83910521529,77751.55376935161,77730.74420221006,72321.84730318579,61250.84533189397,58260.34191120369,78021.83317915701
7620.0,58999.0789264171,51764.33061182135,75542.77785567478,76968.73381685874,76969.66336498168,71003.64981633655,59436.586491817754,56332.34608664705,77449.70178638854
7621.0,57619.266969927885,50784.203154923554,74562.3310953057,75724.70895654912,75878.85611162469,69410.82785306037,57841.34261559127,55639.088013561784,76489.81332107837
7622.0,57425.38238587788,50960.15114553406,73780.7688203185,75304.82264822199,75030.82687014322,68805.63687723066,57763.92337255601,55818.55570999658,76199.6065401067
7623.0,59604.42968328435,54133.6915896745,74117.2598685592,75609.6869093212,75445.24329041447,70181.81064243671,59565.95812162667,57369.1566071932,77157.60590239633
7624.0,64081.00930168339,59158.46395956353,77911.11580862774,79389.78040317047,78018.69021629497,74180.13959367466,63233.185423296745,62200.42699521785,80456.48140251594
7625.0,64029.30674593672,60868.289831508584,77251.03432741434,79064.815201779,77165.01497453733,73277.94733222769,62892.9482236418,62856.76599932224,79489.01517932669
7626.0,61224.443096679955,59817.999065471624,75596.5304192915,76926.29849846398,75226.17847969888,70559.16501560112,60387.00956750058,60845.702269558635,77461.8475447919
7627.0,57185.18092897148,57248.94251545318,71504.8852767863,72122.17376861478,70737.60826013984,65882.41189481961,56609.7654467804,58059.33809119672,73159.37806032716
7628.0,55291.57482474975,55262.78114905235,67475.5931080765,68060.66711067392,66643.12885985782,61959.35039267644,53793.13114424769,56387.72469011835,69188.67562328637
7629.0,54735.77235047306,54255.66780402412,64499.85118625453,63838.35293039503,63272.46669498142,58982.21764267047,51936.08798565198,55777.53452224006,65588.76035029753
7630.0,50732.05568984042,50758.29670231832,59218.12428527501,58087.25056899954,58134.60644366228,54165.100900604084,48332.01848751067,52725.55815315464,60769.615853261035
7631.0,46480.59761625499,48387.856288939955,55847.83854650627,53471.85133411652,53566.992220236796,50182.02886472319,45596.87812501507,50491.954479811895,56840.11080412618
7632.0,44285.39327017769,48207.59055622858,53621.407361501464,51579.012789929075,51297.3001092145,47736.853896833076,43449.51280503715,49299.26344579095,54851.547043181
7633.0,43263.19065760293,47644.125212064864,52930.14939339037,50706.85532502619,50567.8368735327,46578.34545738763,42231.17840148231,48954.68546863615,53983.75501834761
7634.0,43197.48532634154,48632.88815316441,53335.44372306048,51419.32198649615,50982.25329380394,46697.349397172635,42114.03086267896,49525.90550814575,54615.078305760224
7635.0,43642.3427330785,51043.267680975834,54476.073123007416,53065.3656526509,52559.7457709672,47090.97781338456,42533.72465387009,51306.2250567789,56219.26830296323
7636.0,43486.15792926044,54356.05530786937,57797.981554521095,56919.16259423844,55998.159939157704,47305.59175607375,42746.627572217054,56223.63993909226,59753.3424655915
7637.0,42642.75998864291,62899.78748996855,66888.61511338185,66285.08405152464,64803.66196988004,48922.824783921205,43193.82556817071,65621.59405411198,68275.00080814012
7638.0,43671.425420686,69623.59137655045,73341.07284993367,73597.35944228535,72031.67152343913,52559.0562773518,45336.09751689631,71748.10844554889,74571.19973638591
7639.0,46263.016027487756,71053.84344746408,75682.53452107827,75987.13789925358,74377.02003816217,56332.60000899586,48946.27906054041,73635.08308234901,76436.7903617217
7640.0,48730.735927813126,70775.34908195789,76657.60602508568,75442.17907355241,74212.15683009787,59488.747232524576,52348.65105708987,73593.03636489858,76684.15612843055
7641.0,50881.77767419015,71766.27089410786,77305.8619423034,76688.43737167228,75000.33846865188,61346.02239532297,55257.984716414794,74551.90662870734,77540.91237629639
7642.0,53397.96872052801,73097.21489670145,77818.66139920696,77646.58219226982,75745.61050510696,62508.599345530296,57761.886024055086,75314.90072097868,78153.12050263658
7643.0,53336.571935578846,73078.86449277274,77001.62243223273,76775.54144627207,74896.45206357026,61136.49409108613,57267.829012580085,75064.67147566388,77442.32681357948
7644.0,51812.42367763018,73387.58305298505,76285.63828485794,76426.00842896783,73576.41719900057,59243.619459121284,55138.79982911052,74575.49381166733,76651.99868548737
7645.0,50380.909165394296,72413.93220923856,75211.66206379574,75978.20414801256,72085.8731260904,57632.489197416646,53671.908908442485,73975.55894072817,75415.20187063838
7646.0,50246.26709313734,72298.43260804025,74599.9578898374,75543.80049391881,71076.36827671033,57658.93451736887,53159.51576045914,73846.34219929512,75131.00393147787
7647.0,53438.899910494125,73423.20442531724,74933.2237842611,76306.51950611942,72252.99473426519,59815.245221165475,54693.63918165779,74665.74042473169,76161.22679738396
7648.0,58368.95402825458,76543.852528722,78464.76721388001,80240.72020887598,75641.72410002534,63526.74416369086,59311.28955901069,78159.72009189364,79235.55518761932
7649.0,59503.17884494712,75841.1400018052,78178.80357543903,79919.10516419988,74728.20125534025,63116.84170443141,60112.98619412579,76888.0632714414,78485.61330715315
7650.0,57976.876313842346,73772.94153548781,76558.70130803091,77691.25094847483,72232.66913327096,60540.45726447066,58399.57610484549,74968.27168443605,76318.60935750342
7651.0,55235.56372269086,69440.08733726342,72631.53901019288,73175.23969614797,67867.18171973253,56454.65533185228,55875.30131219592,70657.97038091926,72013.57837741758
7652.0,53485.216783350515,66157.52390507598,69150.52299037369,68768.6668965234,64322.622746349945,53702.30780144019,53777.85103049073,65996.93792208418,68168.68806696625
7653.0,53394.73731079385,62751.904823013705,66447.84409172469,64684.825860480036,61841.770224998705,52305.79148242475,53003.65860013816,62133.7675651135,64653.078018606706
7654.0,49180.97901744036,57886.88891085692,61353.176112131376,59144.78337215324,57195.11199770678,48746.86169346988,49397.55175349592,58055.23597242107,59924.78123293172
7655.0,46103.59981393553,54377.64401837373,56949.766100649154,54754.96135610554,53087.082196761934,44832.95434054094,46404.686805632955,55258.61649712002,56456.83634892139
7656.0,44108.74287137657,53429.89962723247,54404.044687761,52627.61184184177,50590.4208746374,42298.27213588946,44816.57364915972,53557.26273491818,54405.25979569726
7657.0,43329.973125442375,53161.120181453225,53389.19628667721,51981.0315957742,49248.93120901825,40879.379007683674,44342.890122694,52204.58906864678,53426.93923481362
7658.0,44235.84498758713,53939.393195135286,53517.12738808502,52461.22072497809,48879.68279095641,40732.912620255986,45055.96209801873,52748.119806420735,54108.15832234547
7659.0,46144.53100390164,55645.98076050469,54728.71017200603,54055.895321497075,49046.804399131186,41336.06934070475,47327.605676553256,54074.12970065038,55698.95383202983
7660.0,50620.03348572263,58396.38247875973,57535.669044071474,57579.143467167516,49098.747601671996,41286.23008387171,52223.35412428281,57907.559696497585,59548.80704024705
7661.0,60008.35590005519,65266.989596771265,65814.63889231965,66921.61382744608,50406.3612656341,41531.35785727501,62199.23105907588,66935.29759201467,68107.22284495838
7662.0,68444.4895793866,71656.16847053565,72419.75390954298,74836.91742697447,54492.936265529475,43544.25355671533,69040.6473251915,73388.95595580987,74436.75323497369
7663.0,71193.34212658448,73875.48791038351,74753.69022178123,77329.43402321423,58822.28927730038,46895.6892968143,71301.08548697091,75737.41895487088,76704.75482238352
7664.0,71892.40376574257,74879.3629488361,75207.36185870641,77715.81876438759,62021.313033781065,50933.68622798059,71605.66908785961,75975.34184385873,76949.00410275339
7665.0,73288.37277090261,75887.55572938955,76049.12700494434,78436.10245819343,63939.823927625286,54194.59760362772,72431.81390498584,76819.35278194922,77893.53426723542
7666.0,74647.71913240878,76737.071487736,77396.1662491795,79251.30725893493,65132.25918595342,57219.53535508579,73586.99050501193,77959.74180158059,78881.74860495554
7667.0,74155.46771623737,75979.30774903308,76569.45182075424,79182.07068681715,64131.78793701524,56824.88981118339,73063.39194027348,77921.7972029058,78268.5052074685
7668.0,73828.01819650846,76023.56460556701,75718.0112130653,78812.43672922067,61870.000226379576,54919.809646932896,72547.94276953874,77449.02801401186,78023.16729145966
7669.0,72831.66686180704,75487.08514953374,74624.68406910109,77996.11520957405,60387.36055385605,53182.55555160997,71617.89317886518,76461.44291877354,77196.16708439222
7670.0,72528.99148337342,75517.30934423984,74265.61694414137,77687.90079175946,59946.972532314416,52708.57404785091,71246.07707744587,75952.78019059263,77108.57460704919
7671.0,73341.15246322734,76339.83921445583,75206.28680743407,78274.17821695025,61849.67462538535,54526.18123072097,72072.2218945721,76409.14090438397,78061.05608085504
7672.0,76154.63320510855,78893.78366712123,78844.2603130141,81107.29407925325,66485.04085212492,59257.85924678786,75026.37722091743,78523.7831332328,80486.40820968906
7673.0,75454.49442937241,77920.13282337475,78270.18293358746,80237.37005216061,66224.19563936564,60395.008004733434,74189.0269870361,77481.84496421709,79291.57723143235
7674.0,73188.19906914345,75573.43999155116,76173.83295253514,78211.64195826324,63788.511120223804,58605.88039719653,72052.86708381328,75178.50527168823,77058.28390968835
7675.0,68257.06781480493,71535.27169171124,72206.89375762074,73604.05975571611,58930.692482602935,55921.680422045945,67686.82924632495,70719.50216255404,73014.52548295422
7676.0,64214.574237362285,68138.28809385072,68733.40309670789,69467.73293113185,56198.02834893429,53920.990254891265,63599.90815346375,66555.85160526683,68867.26128733103
7677.0,61071.48970259607,64772.608126221494,65698.53335490753,65743.47538253885,55066.56989358884,53209.000871562195,59713.665887943935,62849.58729146485,65214.984774687626
7678.0,55094.458830965574,59123.92202275656,60791.99934797275,59913.08597887947,51673.32372760774,49610.40310267899,54525.55793033124,58021.39349252194,60838.093169531654
7679.0,50886.086220502366,55723.700118320376,56851.936434866715,54385.32739850905,48770.150385598616,46493.92385907861,50926.58180344225,54220.78044687996,57108.70496579487
7680.0,48285.87852107616,55314.594054262816,54849.11591450749,52184.27443650701,46516.267075349606,44567.48401332825,48930.998946783446,52094.85739139808,54626.34888649305
7681.0,47494.183136205305,54937.87105596179,54093.354870056326,51413.738391970524,45143.159808183875,44153.51304330692,48011.13609861454,51107.27229615976,53635.55170735498
7682.0,47918.574947959205,55263.860584577575,54228.811330370474,52005.599411686955,44537.90857857793,44988.57487718287,48795.51527147175,51642.5987963824,54216.18940016517
7683.0,49999.602816762614,56406.982805783264,55327.51373069636,53381.39710280137,44577.43058051115,47028.93302426588,50534.39221701364,53240.37405949902,55662.100313781324
7684.0,53707.10691842997,58904.79661113734,58539.76693243192,56791.85663905415,44133.65495880381,51530.740182286536,54496.01637706779,56652.31135114794,59402.076032751975
7685.0,62571.94095582751,65300.452098053014,67026.22167624066,65686.52271837746,43508.07812820363,61756.941982272896,63816.885768812564,64917.055154393674,68085.02321624222
7686.0,69686.42805388471,71823.4809769444,73547.4826942219,74115.5170142635,45355.44941856805,69041.61050141972,70627.74180741426,71363.53481033148,75068.87698976789
7687.0,71599.42261651144,74037.40323916619,75697.58523889096,77327.20058540397,48911.30039250299,71056.540456241,72293.27420692275,73737.63605174032,77138.8963114639
7688.0,71378.60961801004,74551.21454916988,76014.72536422963,77913.47801059477,52660.24457588311,71463.39153242903,72687.50114185229,74566.26404442212,77425.00469944182
7689.0,72503.14020550008,75288.46901289366,76506.02379568652,79565.10527127516,55933.79553600931,72191.65495880562,74106.51437274851,75726.13812823784,77878.24000379778
7690.0,73488.72017442095,76648.55777466814,77281.13576303971,79894.53734828712,58858.4236790679,72751.07518856418,74875.61343184877,77224.4370110449,78175.64031830536
7691.0,72587.15685858842,76333.36260130453,76699.53302470673,78601.37685615198,58481.270860619414,72092.99357283002,74047.43126622161,76453.23868122224,77247.11950145518
7692.0,72311.40989460619,75938.2891990748,76103.9546198334,77189.84416007355,56303.043954071145,71879.3967578313,73662.37239954625,75985.59714079785,75923.61605983211
7693.0,71638.19953332144,75126.55368411099,75111.68229546864,75352.84156114238,54628.44027215768,70866.33757812309,72830.11553691723,74990.83333770215,74442.65534780062
7694.0,71444.31494927143,74664.55527931775,74429.02473753621,74853.66821055136,54282.905055255775,70434.05830967329,72439.96329898956,74414.48564972298,73849.54103673603
7695.0,72485.90602025119,75228.02062348145,75261.11442232314,76526.51313042911,56272.5555525798,71990.26367609254,73033.85038701002,75021.59922851954,75237.78628018228
